"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","PRT","Portugal","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",98.425,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","PRT","Portugal","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.86667,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","PRT","Portugal","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.15833,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","PRT","Portugal","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","PRT","Portugal","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",99.45834,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","PRT","Portugal","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",100.35,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","PRT","Portugal","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",100.2667,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","PRT","Portugal","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",101.35,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","PRT","Portugal","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",102.0833,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","PRT","Portugal","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",104.8167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","PRT","Portugal","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",110.6917,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",115.5776,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",116.5543,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",117.748,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",116.6924,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",116.1399,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",109.6575,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",108.5826,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",105.7412,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",102.7248,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",98.35847,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.70003,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.37505,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",98.50012,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",98.64178,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",101.3582,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",102.9081,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",104.1913,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",103.0081,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",109.7584,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",120.0294,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",118.2859,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",117.7949,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",115.831,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",110.2499,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",104.6008,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",105.1009,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",101.8503,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",102.3671,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",102.192,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",101.6586,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",100.2,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",98.74979,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",98.90815,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",100.0833,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",102.3837,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",103.8673,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",103.5673,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVK","Slovak Republic","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",109.94,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","1990","1990","IDX","Index","0","Units","2015_100","2015=100",65.9695,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","1991","1991","IDX","Index","0","Units","2015_100","2015=100",68.48692,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","1992","1992","IDX","Index","0","Units","2015_100","2015=100",70.05425,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","1993","1993","IDX","Index","0","Units","2015_100","2015=100",71.48959,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","1994","1994","IDX","Index","0","Units","2015_100","2015=100",73.37392,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","1995","1995","IDX","Index","0","Units","2015_100","2015=100",76.2665,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",78.482,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",79.39484,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",80.13817,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",80.71933,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",81.86025,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",82.85408,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",84.4145,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",85.43742,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",86.66642,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",88.30791,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",91.00166,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",94.08559,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",96.41891,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",97.19141,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",97.56467,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",98.52666,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",99.02683,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",98.96667,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ESP","Spain","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.1945,,
