"LOCATION","Country","TRANSACT","Transaction","ACTIVITY","Activity","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1995","1995","PER","Persons","3","Thousands",,,148375.79,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1996","1996","PER","Persons","3","Thousands",,,148160.13,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1997","1997","PER","Persons","3","Thousands",,,147915.37,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1998","1998","PER","Persons","3","Thousands",,,147670.78,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1999","1999","PER","Persons","3","Thousands",,,147214.78,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2000","2000","PER","Persons","3","Thousands",,,146596.87,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2001","2001","PER","Persons","3","Thousands",,,145976.47,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2002","2002","PER","Persons","3","Thousands",,,145306.49,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2003","2003","PER","Persons","3","Thousands",,,144648.62,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2004","2004","PER","Persons","3","Thousands",,,144067.32,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2005","2005","PER","Persons","3","Thousands",,,143518.81,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2006","2006","PER","Persons","3","Thousands",,,143049.64,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2007","2007","PER","Persons","3","Thousands",,,142805.11,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2008","2008","PER","Persons","3","Thousands",,,142742.37,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2009","2009","PER","Persons","3","Thousands",,,142785.35,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2010","2010","PER","Persons","3","Thousands",,,142849.47,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2011","2011","PER","Persons","3","Thousands",,,142960.91,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2012","2012","PER","Persons","3","Thousands",,,143201.72,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2013","2013","PER","Persons","3","Thousands",,,143507,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2014","2014","PER","Persons","3","Thousands",,,146090.613,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2015","2015","PER","Persons","3","Thousands",,,146406,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2016","2016","PER","Persons","3","Thousands",,,146674.54,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2017","2017","PER","Persons","3","Thousands",,,146842.4,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2018","2018","PER","Persons","3","Thousands",,,146830.6,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2019","2019","PER","Persons","3","Thousands",,,146764.7,,
"RUS","Russia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2020","2020","PER","Persons","3","Thousands",,,146459.802,"E","Estimated value"
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1995","1995","PER","Persons","3","Thousands",,,1988.689,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1996","1996","PER","Persons","3","Thousands",,,1989.856,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1997","1997","PER","Persons","3","Thousands",,,1986.327,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1998","1998","PER","Persons","3","Thousands",,,1982.353,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1999","1999","PER","Persons","3","Thousands",,,1983.714,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2000","2000","PER","Persons","3","Thousands",,,1989.395,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2001","2001","PER","Persons","3","Thousands",,,1991.951,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2002","2002","PER","Persons","3","Thousands",,,1995.032,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2003","2003","PER","Persons","3","Thousands",,,1996.278,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2004","2004","PER","Persons","3","Thousands",,,1997.271,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2005","2005","PER","Persons","3","Thousands",,,2000.813,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2006","2006","PER","Persons","3","Thousands",,,2007.848,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2007","2007","PER","Persons","3","Thousands",,,2018.865,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2008","2008","PER","Persons","3","Thousands",,,2021.972,"B","Break"
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2009","2009","PER","Persons","3","Thousands",,,2041.66,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2010","2010","PER","Persons","3","Thousands",,,2048.821,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2011","2011","PER","Persons","3","Thousands",,,2052.839,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2012","2012","PER","Persons","3","Thousands",,,2056.768,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2013","2013","PER","Persons","3","Thousands",,,2059.547,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2014","2014","PER","Persons","3","Thousands",,,2061.8,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2015","2015","PER","Persons","3","Thousands",,,2063.298,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2016","2016","PER","Persons","3","Thousands",,,2064.633,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2017","2017","PER","Persons","3","Thousands",,,2065.819,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2018","2018","PER","Persons","3","Thousands",,,2071.956,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2019","2019","PER","Persons","3","Thousands",,,2089.014,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2020","2020","PER","Persons","3","Thousands",,,2102.8,,
"SVN","Slovenia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2021","2021","PER","Persons","3","Thousands",,,2107.73,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1990","1990","PER","Persons","3","Thousands",,,36146.1228,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1991","1991","PER","Persons","3","Thousands",,,36939.7789,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1992","1992","PER","Persons","3","Thousands",,,37745.4998,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1993","1993","PER","Persons","3","Thousands",,,38560.9994,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1994","1994","PER","Persons","3","Thousands",,,39382.4028,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1995","1995","PER","Persons","3","Thousands",,,40203.5469,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1996","1996","PER","Persons","3","Thousands",,,41015.6872,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1997","1997","PER","Persons","3","Thousands",,,41824.4291,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1998","1998","PER","Persons","3","Thousands",,,42615.2393,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1999","1999","PER","Persons","3","Thousands",,,43378.8574,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2000","2000","PER","Persons","3","Thousands",,,44107.8586,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2001","2001","PER","Persons","3","Thousands",,,44819.777,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2002","2002","PER","Persons","3","Thousands",,,45920.830606,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2003","2003","PER","Persons","3","Thousands",,,46460.58146,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2004","2004","PER","Persons","3","Thousands",,,47020.712718,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2005","2005","PER","Persons","3","Thousands",,,47601.908748,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2006","2006","PER","Persons","3","Thousands",,,48204.889342,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2007","2007","PER","Persons","3","Thousands",,,48830.411277,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2008","2008","PER","Persons","3","Thousands",,,49561.650582,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2009","2009","PER","Persons","3","Thousands",,,50223.589129,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2010","2010","PER","Persons","3","Thousands",,,50896.271312,,
"ZAF","South Africa","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2011","2011","PER","Persons","3","Thousands",,,51580.122253,,
