state,date,PUAPEUC,,,,,
AZ,2021-08-21,479,,,,,
AR,2021-08-21,13,,,,,
CA,2021-08-21,52305,,,,,
CO,2021-08-21,1359,,,,,
CT,2021-08-21,120,,,,,
DE,2021-08-21,30,,,,,
DC,2021-08-21,19,,,,,
FL,2021-08-21,393,,,,,
GA,2021-08-21,331,,,,,
HI,2021-08-21,786,,,,,
ID,2021-08-21,2,,,,,
IL,2021-08-21,1042,,,,,
IN,2021-08-21,2803,,,,,
IA,2021-08-21,53,,,,,
KS,2021-08-21,197,,,,,
KY,2021-08-21,775,,,,,
LA,2021-08-21,277,,,,,
ME,2021-08-21,104,,,,,
MD,2021-08-21,2924,,,,,
MA,2021-08-21,3360,,,,,
MI,2021-08-21,4288,,,,,
MN,2021-08-21,0,,,,,
MS,2021-08-21,0,,,,,
MO,2021-08-21,2,,,,,
MT,2021-08-21,7,,,,,
NE,2021-08-21,3,,,,,
NV,2021-08-21,1049,,,,,
NH,2021-08-21,18,,,,,
NJ,2021-08-21,1064,,,,,
NM,2021-08-21,6241,,,,,
NY,2021-08-21,1199,,,,,
NC,2021-08-21,1722,,,,,
ND,2021-08-21,0,,,,,
OH,2021-08-21,13755,,,,,
OK,2021-08-21,0,,,,,
OR,2021-08-21,2130,,,,,
PA,2021-08-21,4016,,,,,
PR,2021-08-21,3694,,,,,
RI,2021-08-21,4703,,,,,
SC,2021-08-21,14,,,,,
SD,2021-08-21,0,,,,,
TN,2021-08-21,43,,,,,
TX,2021-08-21,47,,,,,
UT,2021-08-21,0,,,,,
VT,2021-08-21,1,,,,,
VI,2021-08-21,0,,,,,
VA,2021-08-21,3036,,,,,
WA,2021-08-21,1378,,,,,
WV,2021-08-21,0,,,,,
WI,2021-08-21,563,,,,,
WY,2021-08-21,0,,,,,
AL,2021-08-28,0,,,,,
AK,2021-08-28,88,,,,,
AZ,2021-08-28,460,,,,,
AR,2021-08-28,77,,,,,
CA,2021-08-28,42631,,,,,
CO,2021-08-28,1439,,,,,
CT,2021-08-28,116,,,,,
DE,2021-08-28,15,,,,,
DC,2021-08-28,27,,,,,
FL,2021-08-28,522,,,,,
GA,2021-08-28,316,,,,,
HI,2021-08-28,865,,,,,
ID,2021-08-28,8,,,,,
IL,2021-08-28,820,,,,,
IN,2021-08-28,2458,,,,,
IA,2021-08-28,63,,,,,
KS,2021-08-28,219,,,,,
KY,2021-08-28,628,,,,,
LA,2021-08-28,278,,,,,
ME,2021-08-28,94,,,,,
MD,2021-08-28,2227,,,,,
MA,2021-08-28,3575,,,,,
MI,2021-08-28,3983,,,,,
MN,2021-08-28,0,,,,,
MS,2021-08-28,0,,,,,
MO,2021-08-28,46,,,,,
MT,2021-08-28,7,,,,,
NE,2021-08-28,0,,,,,
NV,2021-08-28,1347,,,,,
NH,2021-08-28,15,,,,,
NJ,2021-08-28,1081,,,,,
NM,2021-08-28,8801,,,,,
NY,2021-08-28,1238,,,,,
NC,2021-08-28,1730,,,,,
ND,2021-08-28,1,,,,,
OH,2021-08-28,11442,,,,,
OK,2021-08-28,0,,,,,
OR,2021-08-28,1388,,,,,
PA,2021-08-28,3617,,,,,
PR,2021-08-28,2334,,,,,
RI,2021-08-28,5613,,,,,
SC,2021-08-28,7,,,,,
SD,2021-08-28,0,,,,,
TN,2021-08-28,39,,,,,
TX,2021-08-28,85,,,,,
UT,2021-08-28,0,,,,,
VT,2021-08-28,7,,,,,
VI,2021-08-28,2,,,,,
VA,2021-08-28,813,,,,,
WA,2021-08-28,1507,,,,,
WV,2021-08-28,0,,,,,
WI,2021-08-28,492,,,,,
WY,2021-08-28,0,,,,,
AL,2021-09-04,0,,,,,
AK,2021-09-04,80,,,,,
AZ,2021-09-04,308,,,,,
AR,2021-09-04,47,,,,,
CA,2021-09-04,39531,,,,,
CO,2021-09-04,953,,,,,
CT,2021-09-04,113,,,,,
DE,2021-09-04,28,,,,,
DC,2021-09-04,31,,,,,
FL,2021-09-04,440,,,,,
GA,2021-09-04,269,,,,,
HI,2021-09-04,897,,,,,
ID,2021-09-04,1,,,,,
IL,2021-09-04,751,,,,,
IN,2021-09-04,1660,,,,,
IA,2021-09-04,55,,,,,
KS,2021-09-04,182,,,,,
KY,2021-09-04,584,,,,,
LA,2021-09-04,241,,,,,
ME,2021-09-04,136,,,,,
MD,2021-09-04,2026,,,,,
MA,2021-09-04,6140,,,,,
MI,2021-09-04,4534,,,,,
MN,2021-09-04,2,,,,,
MS,2021-09-04,0,,,,,
MO,2021-09-04,52,,,,,
MT,2021-09-04,8,,,,,
NE,2021-09-04,2,,,,,
NV,2021-09-04,841,,,,,
NH,2021-09-04,15,,,,,
NJ,2021-09-04,1153,,,,,
NM,2021-09-04,9944,,,,,
NY,2021-09-04,1129,,,,,
NC,2021-09-04,1603,,,,,
ND,2021-09-04,0,,,,,
OH,2021-09-04,5355,,,,,
OK,2021-09-04,0,,,,,
OR,2021-09-04,1837,,,,,
PA,2021-09-04,3212,,,,,
PR,2021-09-04,1780,,,,,
RI,2021-09-04,5000,,,,,
SC,2021-09-04,7,,,,,
SD,2021-09-04,0,,,,,
TN,2021-09-04,47,,,,,
TX,2021-09-04,81,,,,,
UT,2021-09-04,0,,,,,
VT,2021-09-04,6,,,,,
VI,2021-09-04,34,,,,,
VA,2021-09-04,1549,,,,,
WA,2021-09-04,1418,,,,,
WV,2021-09-04,0,,,,,
WI,2021-09-04,556,,,,,
WY,2021-09-04,0,,,,,
AL,2021-09-11,0,,,,,
AK,2021-09-11,52,,,,,
AZ,2021-09-11,54,,,,,
AR,2021-09-11,30,,,,,
CA,2021-09-11,6717,,,,,
CO,2021-09-11,11,,,,,
CT,2021-09-11,59,,,,,
DE,2021-09-11,3,,,,,
DC,2021-09-11,13,,,,,
FL,2021-09-11,0,,,,,
GA,2021-09-11,209,,,,,
HI,2021-09-11,212,,,,,
ID,2021-09-11,8,,,,,
IL,2021-09-11,209,,,,,
IN,2021-09-11,1017,,,,,
IA,2021-09-11,30,,,,,
KS,2021-09-11,110,,,,,
KY,2021-09-11,15,,,,,
LA,2021-09-11,9,,,,,
ME,2021-09-11,104,,,,,
MD,2021-09-11,8,,,,,
MA,2021-09-11,1234,,,,,
MI,2021-09-11,1594,,,,,
MN,2021-09-11,1,,,,,
MS,2021-09-11,0,,,,,
MO,2021-09-11,43,,,,,
MT,2021-09-11,3,,,,,
NE,2021-09-11,0,,,,,
NV,2021-09-11,248,,,,,
NH,2021-09-11,16,,,,,
NJ,2021-09-11,487,,,,,
NM,2021-09-11,5179,,,,,
NY,2021-09-11,790,,,,,
NC,2021-09-11,93,,,,,
ND,2021-09-11,1,,,,,
OH,2021-09-11,164,,,,,
OK,2021-09-11,0,,,,,
OR,2021-09-11,1178,,,,,
PA,2021-09-11,4,,,,,
PR,2021-09-11,575,,,,,
RI,2021-09-11,511,,,,,
SC,2021-09-11,8,,,,,
SD,2021-09-11,0,,,,,
TN,2021-09-11,32,,,,,
TX,2021-09-11,70,,,,,
UT,2021-09-11,0,,,,,
VT,2021-09-11,0,,,,,
VI,2021-09-11,1,,,,,
VA,2021-09-11,395,,,,,
WA,2021-09-11,1223,,,,,
WV,2021-09-11,1,,,,,
WI,2021-09-11,315,,,,,
WY,2021-09-11,1,,,,,
AL,2021-09-18,0,,,,,
AK,2021-09-18,48,,,,,
AZ,2021-09-18,90,,,,,
AR,2021-09-18,28,,,,,
CA,2021-09-18,3789,,,,,
CO,2021-09-18,0,,,,,
CT,2021-09-18,50,,,,,
DE,2021-09-18,17,,,,,
DC,2021-09-18,22,,,,,
FL,2021-09-18,0,,,,,
GA,2021-09-18,247,,,,,
HI,2021-09-18,190,,,,,
ID,2021-09-18,12,,,,,
IL,2021-09-18,215,,,,,
IN,2021-09-18,992,,,,,
IA,2021-09-18,35,,,,,
KS,2021-09-18,108,,,,,
KY,2021-09-18,34,,,,,
LA,2021-09-18,6,,,,,
ME,2021-09-18,102,,,,,
MD,2021-09-18,12,,,,,
MA,2021-09-18,1209,,,,,
MI,2021-09-18,1610,,,,,
MN,2021-09-18,0,,,,,
MS,2021-09-18,0,,,,,
MO,2021-09-18,41,,,,,
MT,2021-09-18,3,,,,,
NE,2021-09-18,0,,,,,
NV,2021-09-18,0,,,,,
NH,2021-09-18,14,,,,,
NJ,2021-09-18,522,,,,,
NM,2021-09-18,637,,,,,
NY,2021-09-18,482,,,,,
NC,2021-09-18,9,,,,,
ND,2021-09-18,0,,,,,
OH,2021-09-18,202,,,,,
OK,2021-09-18,0,,,,,
OR,2021-09-18,790,,,,,
PA,2021-09-18,1,,,,,
PR,2021-09-18,539,,,,,
RI,2021-09-18,82,,,,,
SC,2021-09-18,12,,,,,
SD,2021-09-18,0,,,,,
TN,2021-09-18,29,,,,,
TX,2021-09-18,69,,,,,
UT,2021-09-18,0,,,,,
VT,2021-09-18,1,,,,,
VI,2021-09-18,12,,,,,
VA,2021-09-18,826,,,,,
WA,2021-09-18,1125,,,,,
WV,2021-09-18,0,,,,,
WI,2021-09-18,581,,,,,
WY,2021-09-18,0,,,,,
AL,2021-09-25,0,,,,,
AK,2021-09-25,19,,,,,
AZ,2021-09-25,0,,,,,
AR,2021-09-25,25,,,,,
CA,2021-09-25,7530,,,,,
CO,2021-09-25,0,,,,,
CT,2021-09-25,36,,,,,
DE,2021-09-25,16,,,,,
DC,2021-09-25,11,,,,,
FL,2021-09-25,0,,,,,
GA,2021-09-25,251,,,,,
HI,2021-09-25,161,,,,,
ID,2021-09-25,11,,,,,
IL,2021-09-25,237,,,,,
IN,2021-09-25,784,,,,,
IA,2021-09-25,49,,,,,
KS,2021-09-25,16,,,,,
KY,2021-09-25,29,,,,,
LA,2021-09-25,5,,,,,
ME,2021-09-25,80,,,,,
MD,2021-09-25,21,,,,,
MA,2021-09-25,811,,,,,
MI,2021-09-25,1762,,,,,
MN,2021-09-25,0,,,,,
MS,2021-09-25,0,,,,,
MO,2021-09-25,55,,,,,
MT,2021-09-25,5,,,,,
NE,2021-09-25,1,,,,,
NV,2021-09-25,0,,,,,
NH,2021-09-25,14,,,,,
NJ,2021-09-25,229,,,,,
NM,2021-09-25,503,,,,,
NY,2021-09-25,367,,,,,
NC,2021-09-25,4,,,,,
ND,2021-09-25,2,,,,,
OH,2021-09-25,184,,,,,
OK,2021-09-25,0,,,,,
OR,2021-09-25,599,,,,,
PA,2021-09-25,957,,,,,
PR,2021-09-25,437,,,,,
RI,2021-09-25,57,,,,,
SC,2021-09-25,3,,,,,
SD,2021-09-25,0,,,,,
TN,2021-09-25,28,,,,,
TX,2021-09-25,54,,,,,
UT,2021-09-25,0,,,,,
VT,2021-09-25,0,,,,,
VI,2021-09-25,1,,,,,
VA,2021-09-25,520,,,,,
WA,2021-09-25,841,,,,,
WV,2021-09-25,0,,,,,
WI,2021-09-25,552,,,,,
WY,2021-09-25,0,,,,,
AL,2021-10-02,0,,,,,
AK,2021-10-02,24,,,,,
AZ,2021-10-02,27,,,,,
AR,2021-10-02,20,,,,,
CA,2021-10-02,12826,,,,,
CO,2021-10-02,2,,,,,
CT,2021-10-02,49,,,,,
DE,2021-10-02,11,,,,,
DC,2021-10-02,12,,,,,
FL,2021-10-02,0,,,,,
GA,2021-10-02,241,,,,,
HI,2021-10-02,125,,,,,
ID,2021-10-02,6,,,,,
IL,2021-10-02,234,,,,,
IN,2021-10-02,586,,,,,
IA,2021-10-02,21,,,,,
KS,2021-10-02,13,,,,,
KY,2021-10-02,29,,,,,
LA,2021-10-02,6,,,,,
ME,2021-10-02,69,,,,,
MD,2021-10-02,12,,,,,
MA,2021-10-02,923,,,,,
MI,2021-10-02,3262,,,,,
MN,2021-10-02,0,,,,,
MS,2021-10-02,0,,,,,
MO,2021-10-02,44,,,,,
MT,2021-10-02,5,,,,,
NE,2021-10-02,0,,,,,
NV,2021-10-02,0,,,,,
NH,2021-10-02,23,,,,,
NJ,2021-10-02,49,,,,,
NM,2021-10-02,273,,,,,
NY,2021-10-02,334,,,,,
NC,2021-10-02,4,,,,,
ND,2021-10-02,2,,,,,
OH,2021-10-02,222,,,,,
OK,2021-10-02,0,,,,,
OR,2021-10-02,637,,,,,
PA,2021-10-02,716,,,,,
PR,2021-10-02,536,,,,,
RI,2021-10-02,66,,,,,
SC,2021-10-02,5,,,,,
SD,2021-10-02,0,,,,,
TN,2021-10-02,27,,,,,
TX,2021-10-02,54,,,,,
UT,2021-10-02,0,,,,,
VT,2021-10-02,3,,,,,
VI,2021-10-02,1,,,,,
VA,2021-10-02,295,,,,,
WA,2021-10-02,726,,,,,
WV,2021-10-02,1,,,,,
WI,2021-10-02,472,,,,,
WY,2021-10-02,0,,,,,
AL,2021-10-09,0,,,,,
AK,2021-10-09,32,,,,,
AZ,2021-10-09,9,,,,,
AR,2021-10-09,2,,,,,
CA,2021-10-09,15029,,,,,
CO,2021-10-09,0,,,,,
CT,2021-10-09,39,,,,,
DE,2021-10-09,4,,,,,
DC,2021-10-09,24,,,,,
FL,2021-10-09,0,,,,,
GA,2021-10-09,209,,,,,
HI,2021-10-09,85,,,,,
ID,2021-10-09,11,,,,,
IL,2021-10-09,157,,,,,
IN,2021-10-09,446,,,,,
IA,2021-10-09,37,,,,,
KS,2021-10-09,52,,,,,
KY,2021-10-09,388,,,,,
LA,2021-10-09,8,,,,,
ME,2021-10-09,81,,,,,
MD,2021-10-09,15,,,,,
MA,2021-10-09,1025,,,,,
MI,2021-10-09,110,,,,,
MN,2021-10-09,0,,,,,
MS,2021-10-09,0,,,,,
MO,2021-10-09,27,,,,,
MT,2021-10-09,4,,,,,
NE,2021-10-09,0,,,,,
NV,2021-10-09,0,,,,,
NH,2021-10-09,29,,,,,
NJ,2021-10-09,52,,,,,
NM,2021-10-09,374,,,,,
NY,2021-10-09,282,,,,,
NC,2021-10-09,3,,,,,
ND,2021-10-09,2,,,,,
OH,2021-10-09,302,,,,,
OK,2021-10-09,0,,,,,
OR,2021-10-09,718,,,,,
PA,2021-10-09,220,,,,,
PR,2021-10-09,706,,,,,
RI,2021-10-09,38,,,,,
SC,2021-10-09,4,,,,,
SD,2021-10-09,0,,,,,
TN,2021-10-09,31,,,,,
TX,2021-10-09,54,,,,,
UT,2021-10-09,0,,,,,
VT,2021-10-09,0,,,,,
VI,2021-10-09,0,,,,,
VA,2021-10-09,220,,,,,
WA,2021-10-09,597,,,,,
WV,2021-10-09,0,,,,,
WI,2021-10-09,468,,,,,
WY,2021-10-09,0,,,,,
AL,2021-10-16,0,,,,,
AK,2021-10-16,29,,,,,
AZ,2021-10-16,1,,,,,
AR,2021-10-16,0,,,,,
CA,2021-10-16,491,,,,,
CO,2021-10-16,0,,,,,
CT,2021-10-16,15,,,,,
DE,2021-10-16,1,,,,,
DC,2021-10-16,13,,,,,
FL,2021-10-16,0,,,,,
GA,2021-10-16,172,,,,,
HI,2021-10-16,0,,,,,
ID,2021-10-16,0,,,,,
IL,2021-10-16,2,,,,,
IN,2021-10-16,38,,,,,
IA,2021-10-16,25,,,,,
KS,2021-10-16,0,,,,,
KY,2021-10-16,366,,,,,
LA,2021-10-16,5,,,,,
ME,2021-10-16,43,,,,,
MD,2021-10-16,13,,,,,
MA,2021-10-16,3,,,,,
MI,2021-10-16,61,,,,,
MN,2021-10-16,0,,,,,
MS,2021-10-16,0,,,,,
MO,2021-10-16,16,,,,,
MT,2021-10-16,2,,,,,
NE,2021-10-16,0,,,,,
NV,2021-10-16,0,,,,,
NH,2021-10-16,49,,,,,
NJ,2021-10-16,46,,,,,
NM,2021-10-16,2,,,,,
NY,2021-10-16,55,,,,,
NC,2021-10-16,3,,,,,
ND,2021-10-16,1,,,,,
OH,2021-10-16,252,,,,,
OK,2021-10-16,0,,,,,
OR,2021-10-16,252,,,,,
PA,2021-10-16,1,,,,,
PR,2021-10-16,1,,,,,
RI,2021-10-16,20,,,,,
SC,2021-10-16,2,,,,,
SD,2021-10-16,0,,,,,
TN,2021-10-16,25,,,,,
TX,2021-10-16,140,,,,,
UT,2021-10-16,0,,,,,
VT,2021-10-16,0,,,,,
VI,2021-10-16,0,,,,,
VA,2021-10-16,138,,,,,
WA,2021-10-16,220,,,,,
WV,2021-10-16,0,,,,,
WI,2021-10-16,62,,,,,
WY,2021-10-16,0,,,,,
AL,2021-10-23,0,,,,,
AK,2021-10-23,0,,,,,
AZ,2021-10-23,1,,,,,
AR,2021-10-23,0,,,,,
CA,2021-10-23,167,,,,,
CO,2021-10-23,0,,,,,
CT,2021-10-23,22,,,,,
DE,2021-10-23,4,,,,,
DC,2021-10-23,25,,,,,
FL,2021-10-23,0,,,,,
GA,2021-10-23,188,,,,,
HI,2021-10-23,0,,,,,
ID,2021-10-23,4,,,,,
IL,2021-10-23,2,,,,,
IN,2021-10-23,543,,,,,
IA,2021-10-23,24,,,,,
KS,2021-10-23,0,,,,,
KY,2021-10-23,380,,,,,
LA,2021-10-23,10,,,,,
ME,2021-10-23,61,,,,,
MD,2021-10-23,18,,,,,
MA,2021-10-23,1,,,,,
MI,2021-10-23,338,,,,,
MN,2021-10-23,0,,,,,
MS,2021-10-23,0,,,,,
MO,2021-10-23,25,,,,,
MT,2021-10-23,1,,,,,
NE,2021-10-23,0,,,,,
NV,2021-10-23,0,,,,,
NH,2021-10-23,106,,,,,
NJ,2021-10-23,47,,,,,
NM,2021-10-23,3,,,,,
NY,2021-10-23,49,,,,,
NC,2021-10-23,1,,,,,
ND,2021-10-23,0,,,,,
OH,2021-10-23,21,,,,,
OK,2021-10-23,0,,,,,
OR,2021-10-23,80,,,,,
PA,2021-10-23,0,,,,,
PR,2021-10-23,0,,,,,
RI,2021-10-23,34,,,,,
SC,2021-10-23,2,,,,,
SD,2021-10-23,0,,,,,
TN,2021-10-23,24,,,,,
TX,2021-10-23,191,,,,,
UT,2021-10-23,0,,,,,
VT,2021-10-23,2,,,,,
VI,2021-10-23,0,,,,,
VA,2021-10-23,203,,,,,
WA,2021-10-23,226,,,,,
WV,2021-10-23,0,,,,,
WI,2021-10-23,18,,,,,
WY,2021-10-23,0,,,,,
AL,2021-10-30,0,,,,,
AK,2021-10-30,0,,,,,
AZ,2021-10-30,0,,,,,
AR,2021-10-30,0,,,,,
CA,2021-10-30,148,,,,,
CO,2021-10-30,0,,,,,
CT,2021-10-30,19,,,,,
DE,2021-10-30,2,,,,,
DC,2021-10-30,32,,,,,
FL,2021-10-30,0,,,,,
GA,2021-10-30,129,,,,,
HI,2021-10-30,0,,,,,
ID,2021-10-30,4,,,,,
IL,2021-10-30,2,,,,,
IN,2021-10-30,246,,,,,
IA,2021-10-30,33,,,,,
KS,2021-10-30,2,,,,,
KY,2021-10-30,404,,,,,
LA,2021-10-30,9,,,,,
ME,2021-10-30,37,,,,,
MD,2021-10-30,18,,,,,
MA,2021-10-30,1,,,,,
MI,2021-10-30,48,,,,,
MN,2021-10-30,0,,,,,
MS,2021-10-30,0,,,,,
MO,2021-10-30,29,,,,,
MT,2021-10-30,3,,,,,
NE,2021-10-30,0,,,,,
NV,2021-10-30,0,,,,,
NH,2021-10-30,71,,,,,
NJ,2021-10-30,57,,,,,
NM,2021-10-30,3,,,,,
NY,2021-10-30,57,,,,,
NC,2021-10-30,3,,,,,
ND,2021-10-30,2,,,,,
OH,2021-10-30,8,,,,,
OK,2021-10-30,0,,,,,
OR,2021-10-30,63,,,,,
PA,2021-10-30,1,,,,,
PR,2021-10-30,3,,,,,
RI,2021-10-30,34,,,,,
SC,2021-10-30,2,,,,,
SD,2021-10-30,0,,,,,
TN,2021-10-30,29,,,,,
TX,2021-10-30,48,,,,,
UT,2021-10-30,0,,,,,
VT,2021-10-30,0,,,,,
VI,2021-10-30,0,,,,,
VA,2021-10-30,205,,,,,
WA,2021-10-30,426,,,,,
WV,2021-10-30,1,,,,,
WI,2021-10-30,20,,,,,
WY,2021-10-30,1,,,,,
AL,2021-11-06,0,,,,,
AK,2021-11-06,0,,,,,
AZ,2021-11-06,1,,,,,
AR,2021-11-06,3,,,,,
CA,2021-11-06,126,,,,,
CO,2021-11-06,1,,,,,
CT,2021-11-06,22,,,,,
DE,2021-11-06,0,,,,,
DC,2021-11-06,25,,,,,
FL,2021-11-06,0,,,,,
GA,2021-11-06,138,,,,,
HI,2021-11-06,0,,,,,
ID,2021-11-06,14,,,,,
IL,2021-11-06,1,,,,,
IN,2021-11-06,257,,,,,
IA,2021-11-06,34,,,,,
KS,2021-11-06,1,,,,,
KY,2021-11-06,337,,,,,
LA,2021-11-06,7,,,,,
ME,2021-11-06,27,,,,,
MD,2021-11-06,16,,,,,
MA,2021-11-06,0,,,,,
MI,2021-11-06,44,,,,,
MN,2021-11-06,0,,,,,
MS,2021-11-06,0,,,,,
MO,2021-11-06,19,,,,,
MT,2021-11-06,1,,,,,
NE,2021-11-06,1,,,,,
NV,2021-11-06,0,,,,,
NH,2021-11-06,77,,,,,
NJ,2021-11-06,45,,,,,
NM,2021-11-06,5,,,,,
NY,2021-11-06,36,,,,,
NC,2021-11-06,3,,,,,
ND,2021-11-06,0,,,,,
OH,2021-11-06,15,,,,,
OK,2021-11-06,0,,,,,
OR,2021-11-06,57,,,,,
PA,2021-11-06,3,,,,,
PR,2021-11-06,3,,,,,
RI,2021-11-06,22,,,,,
SC,2021-11-06,1,,,,,
SD,2021-11-06,0,,,,,
TN,2021-11-06,41,,,,,
TX,2021-11-06,36,,,,,
UT,2021-11-06,0,,,,,
VT,2021-11-06,1,,,,,
VI,2021-11-06,2,,,,,
VA,2021-11-06,173,,,,,
WA,2021-11-06,255,,,,,
WV,2021-11-06,0,,,,,
WI,2021-11-06,13,,,,,
WY,2021-11-06,0,,,,,
AL,2021-11-13,0,,,,,
AK,2021-11-13,0,,,,,
AZ,2021-11-13,0,,,,,
AR,2021-11-13,1,,,,,
CA,2021-11-13,101,,,,,
CO,2021-11-13,0,,,,,
CT,2021-11-13,19,,,,,
DE,2021-11-13,2,,,,,
DC,2021-11-13,12,,,,,
FL,2021-11-13,0,,,,,
GA,2021-11-13,103,,,,,
HI,2021-11-13,4,,,,,
ID,2021-11-13,8,,,,,
IL,2021-11-13,2,,,,,
IN,2021-11-13,168,,,,,
IA,2021-11-13,28,,,,,
KS,2021-11-13,0,,,,,
KY,2021-11-13,445,,,,,
LA,2021-11-13,2,,,,,
ME,2021-11-13,24,,,,,
MD,2021-11-13,10,,,,,
MA,2021-11-13,1,,,,,
MI,2021-11-13,70,,,,,
MN,2021-11-13,0,,,,,
MS,2021-11-13,0,,,,,
MO,2021-11-13,11,,,,,
MT,2021-11-13,5,,,,,
NE,2021-11-13,0,,,,,
NV,2021-11-13,0,,,,,
NH,2021-11-13,47,,,,,
NJ,2021-11-13,54,,,,,
NM,2021-11-13,2,,,,,
NY,2021-11-13,15,,,,,
NC,2021-11-13,8,,,,,
ND,2021-11-13,3,,,,,
OH,2021-11-13,10,,,,,
OK,2021-11-13,0,,,,,
OR,2021-11-13,51,,,,,
PA,2021-11-13,3,,,,,
PR,2021-11-13,5,,,,,
RI,2021-11-13,7,,,,,
SC,2021-11-13,0,,,,,
SD,2021-11-13,0,,,,,
TN,2021-11-13,13,,,,,
TX,2021-11-13,39,,,,,
UT,2021-11-13,0,,,,,
VT,2021-11-13,0,,,,,
VI,2021-11-13,2,,,,,
VA,2021-11-13,0,,,,,
WA,2021-11-13,99,,,,,
WV,2021-11-13,0,,,,,
WI,2021-11-13,5,,,,,
WY,2021-11-13,1,,,,,
AL,2021-11-20,0,,,,,
AK,2021-11-20,0,,,,,
AZ,2021-11-20,0,,,,,
AR,2021-11-20,0,,,,,
CA,2021-11-20,128,,,,,
CO,2021-11-20,1,,,,,
CT,2021-11-20,19,,,,,
DE,2021-11-20,2,,,,,
DC,2021-11-20,38,,,,,
FL,2021-11-20,0,,,,,
GA,2021-11-20,100,,,,,
HI,2021-11-20,3,,,,,
ID,2021-11-20,4,,,,,
IL,2021-11-20,0,,,,,
IN,2021-11-20,98,,,,,
IA,2021-11-20,20,,,,,
KS,2021-11-20,0,,,,,
KY,2021-11-20,545,,,,,
LA,2021-11-20,7,,,,,
ME,2021-11-20,23,,,,,
MD,2021-11-20,17,,,,,
MA,2021-11-20,1,,,,,
MI,2021-11-20,39,,,,,
MN,2021-11-20,0,,,,,
MS,2021-11-20,0,,,,,
MO,2021-11-20,38,,,,,
MT,2021-11-20,1,,,,,
NE,2021-11-20,1,,,,,
NV,2021-11-20,0,,,,,
NH,2021-11-20,46,,,,,
NJ,2021-11-20,106,,,,,
NM,2021-11-20,3,,,,,
NY,2021-11-20,25,,,,,
NC,2021-11-20,17,,,,,
ND,2021-11-20,0,,,,,
OH,2021-11-20,19,,,,,
OK,2021-11-20,0,,,,,
OR,2021-11-20,114,,,,,
PA,2021-11-20,4,,,,,
PR,2021-11-20,0,,,,,
RI,2021-11-20,12,,,,,
SC,2021-11-20,0,,,,,
SD,2021-11-20,0,,,,,
TN,2021-11-20,33,,,,,
TX,2021-11-20,73,,,,,
UT,2021-11-20,0,,,,,
VT,2021-11-20,0,,,,,
VI,2021-11-20,0,,,,,
VA,2021-11-20,0,,,,,
WA,2021-11-20,76,,,,,
WV,2021-11-20,0,,,,,
WI,2021-11-20,3,,,,,
WY,2021-11-20,0,,,,,
AL,2021-11-27,0,,,,,
AK,2021-11-27,0,,,,,
AZ,2021-11-27,1,,,,,
AR,2021-11-27,0,,,,,
CA,2021-11-27,53,,,,,
CO,2021-11-27,0,,,,,
CT,2021-11-27,19,,,,,
DE,2021-11-27,2,,,,,
DC,2021-11-27,6,,,,,
FL,2021-11-27,0,,,,,
GA,2021-11-27,77,,,,,
HI,2021-11-27,2,,,,,
ID,2021-11-27,3,,,,,
IL,2021-11-27,1,,,,,
IN,2021-11-27,121,,,,,
IA,2021-11-27,17,,,,,
KS,2021-11-27,0,,,,,
KY,2021-11-27,232,,,,,
LA,2021-11-27,5,,,,,
ME,2021-11-27,17,,,,,
MD,2021-11-27,14,,,,,
MA,2021-11-27,0,,,,,
MI,2021-11-27,20,,,,,
MN,2021-11-27,0,,,,,
MS,2021-11-27,0,,,,,
MO,2021-11-27,474,,,,,
MT,2021-11-27,1,,,,,
NE,2021-11-27,0,,,,,
NV,2021-11-27,0,,,,,
NH,2021-11-27,34,,,,,
NJ,2021-11-27,62,,,,,
NM,2021-11-27,1,,,,,
NY,2021-11-27,20,,,,,
NC,2021-11-27,15,,,,,
ND,2021-11-27,0,,,,,
OH,2021-11-27,5,,,,,
OK,2021-11-27,0,,,,,
OR,2021-11-27,92,,,,,
PA,2021-11-27,4,,,,,
PR,2021-11-27,1,,,,,
RI,2021-11-27,5,,,,,
SC,2021-11-27,0,,,,,
SD,2021-11-27,0,,,,,
TN,2021-11-27,16,,,,,
TX,2021-11-27,26,,,,,
UT,2021-11-27,0,,,,,
VT,2021-11-27,0,,,,,
VI,2021-11-27,0,,,,,
VA,2021-11-27,0,,,,,
WA,2021-11-27,59,,,,,
WV,2021-11-27,0,,,,,
WI,2021-11-27,2,,,,,
WY,2021-11-27,0,,,,,
AL,2021-12-04,0,,,,,
AK,2021-12-04,0,,,,,
AZ,2021-12-04,1,,,,,
AR,2021-12-04,0,,,,,
CA,2021-12-04,93,,,,,
CO,2021-12-04,1,,,,,
CT,2021-12-04,7,,,,,
DE,2021-12-04,4,,,,,
DC,2021-12-04,19,,,,,
FL,2021-12-04,0,,,,,
GA,2021-12-04,120,,,,,
HI,2021-12-04,4,,,,,
ID,2021-12-04,20,,,,,
IL,2021-12-04,0,,,,,
IN,2021-12-04,120,,,,,
IA,2021-12-04,23,,,,,
KS,2021-12-04,0,,,,,
KY,2021-12-04,367,,,,,
LA,2021-12-04,1,,,,,
ME,2021-12-04,23,,,,,
MD,2021-12-04,18,,,,,
MA,2021-12-04,0,,,,,
MI,2021-12-04,48,,,,,
